,order_id,season,girl,su_id,order_type,bill_zip,adventurefuls,dosidos,lemonups,samoas,savannahs,smores,tagalongs,thinmints,toffeetastic,trefoils,donation,grand_total,Median_income_dollars
4657,202225458,2022,30010,632,In-Person Delivery,17050,0,0,2,2,0,0,0,0,0,0,0,4,
4658,202218791,2022,20907,622,Cookies In Hand,28213,0,0,2,1,0,1,0,2,0,0,0,6,"48,570"
4659,202151910,2021,94330,622,In-Person Delivery,28027,0,0,1,0,0,0,0,1,0,0,0,2,"77,367"
4660,202224131,2022,70970,611,In-Person Delivery,28170,0,6,0,10,0,0,0,2,2,0,0,20,"32,658"
4661,202137638,2021,30449,692,Donation,91423,0,0,0,0,0,0,0,0,0,0,5,5,
4662,202230647,2022,37088,649,Shipped,28203,0,0,1,0,0,1,0,2,0,0,0,4,"87,725"
4663,201912210,2019,41663,661,Shipped,27013,0,0,0,0,0,0,0,4,0,0,0,4,
4664,202145886,2021,59956,681,Shipped with Donation,33067,0,0,0,0,0,0,0,4,0,0,2,6,
4665,202235177,2022,83670,634,Shipped,44139,0,0,0,0,0,0,0,4,0,0,0,4,
4666,201919818,2019,29141,634,Shipped,07735,0,0,0,0,0,0,2,3,0,2,0,7,
4667,201919816,2019,86680,631,Shipped,78641,0,0,0,0,0,0,0,2,0,2,0,4,
4668,202015042,2020,374,632,In-Person Delivery,29732,0,0,1,0,0,0,0,0,0,1,0,2,"67,037"
4669,202222735,2022,693360,642,Cookies In Hand,28210,0,0,0,3,0,0,0,1,0,0,0,4,"75,703"
4670,202218437,2022,29360,643,Cookies In Hand,28173,0,0,1,0,0,0,0,1,0,0,0,2,"130,705"
4671,202134519,2021,31951,634,In-Person Delivery,20743,0,0,1,1,0,0,0,0,0,0,0,2,
4672,201903876,2019,10983,632,Cookies In Hand,28105,0,0,0,0,1,0,0,0,0,0,0,1,
4673,202218394,2022,558360,692,Cookies In Hand,28273,0,0,0,1,0,0,0,1,0,1,0,3,"72,986"
4674,202163890,2021,66732,692,In-Person Delivery,29588,0,1,1,1,0,0,1,1,0,0,0,5,
4675,202112604,2021,693360,642,Cookies In Hand,28278,0,0,0,0,0,0,0,2,0,0,0,2,"101,432"
4676,202258213,2022,76159,634,In-Person Delivery,28215,0,0,1,0,0,1,0,1,0,0,0,3,"51,236"
4677,202245537,2022,4170,649,In-Person Delivery,28209,0,0,0,0,0,0,0,1,0,1,0,2,"82,942"
4678,202258226,2022,6644,638,In-Person Delivery,28173,1,2,1,0,0,0,2,4,0,0,0,10,"130,705"
4679,202154068,2021,65479,681,In-Person Delivery,28163,0,1,1,2,0,0,2,0,0,0,0,6,"63,890"
4680,202007148,2020,33553,692,Shipped,29728,0,2,0,2,0,0,0,2,0,2,0,8,
4681,202159008,2021,17459,631,Donation,28078,0,0,0,0,0,0,0,0,0,0,4,4,"101,752"
4682,202102430,2021,15661,622,Cookies In Hand,28027,0,0,0,0,0,0,2,3,0,0,0,5,"77,367"
4683,202208559,2022,12828,621,Cookies In Hand,28147,0,0,0,0,0,0,0,1,0,1,0,2,"52,268"
4684,202222169,2022,29723,700,Cookies In Hand,28269,1,0,0,0,0,0,3,0,0,0,0,4,"68,636"
4685,202109164,2021,11199,643,Donation,29707,0,0,0,0,0,0,0,0,0,0,12,12,
4686,202260612,2022,19395,631,In-Person Delivery,28031,0,0,0,3,0,0,0,0,0,0,0,3,"89,658"
4687,202128718,2021,53437,637,Shipped with Donation,28202,0,2,0,0,0,0,0,0,0,2,1,5,"100,709"
4688,202214371,2022,262360,681,Cookies In Hand,28079,0,0,1,0,0,0,0,0,0,1,0,2,"84,301"
4689,202026677,2020,63491,691,Shipped,29671,0,1,1,2,0,1,1,1,0,2,0,9,
4690,202210066,2022,91614,682,Cookies In Hand,28079,0,0,1,0,0,0,2,2,0,0,0,5,"84,301"
4691,202255130,2022,93852,631,Shipped,45248,1,0,0,0,0,1,0,0,0,2,0,4,
4692,202136910,2021,21037,642,Donation,28150,0,0,0,0,0,0,0,0,0,0,6,6,
4693,202134085,2021,26945,621,Donation,23111,0,0,0,0,0,0,0,0,0,0,10,10,
4694,202244761,2022,23884,622,In-Person Delivery,28075,1,0,1,0,0,0,1,5,0,0,0,8,"110,906"
4695,202153709,2021,81579,692,In-Person Delivery,29708,0,0,0,1,0,1,0,0,1,0,0,3,"112,368"
4696,202029637,2020,83772,638,In-Person Delivery,28269,0,0,2,0,0,0,3,0,0,0,0,5,"68,636"
4697,202241215,2022,26531,700,In-Person Delivery,28215,0,0,1,0,0,0,0,1,0,1,0,3,"51,236"
4698,202115513,2021,26510,642,In-Person Delivery,28278,0,0,0,0,0,0,1,1,0,0,0,2,"101,432"
4699,202256287,2022,19545,649,Shipped with Donation,28012,2,0,1,1,0,0,0,0,0,0,2,6,
4700,202101020,2021,32310,649,Donation,28226,0,0,0,0,0,0,0,0,0,0,5,5,"103,103"
4701,202128405,2021,34537,622,In-Person Delivery with Donation,28036,0,0,0,2,0,0,1,1,0,0,1,5,"116,213"
4702,202238606,2022,69097,637,In-Person Delivery with Donation,28105,0,0,0,1,0,0,0,1,0,0,2,4,"86,463"
4703,202211125,2022,88360,692,Cookies In Hand,29710,0,0,0,0,0,0,2,0,0,0,0,2,"71,280"
4704,202137752,2021,90836,681,In-Person Delivery,28117,0,0,0,1,0,0,1,1,0,0,0,3,"92,518"
4705,202237043,2022,62919,632,In-Person Delivery,28120,0,1,0,0,0,1,0,0,0,1,0,3,
4706,202133088,2021,12647,681,Shipped,44704,0,2,0,1,0,0,0,1,0,2,0,6,
4707,202127468,2021,14265,637,In-Person Delivery,29710,0,1,0,0,0,1,3,0,0,0,0,5,"71,280"
4708,202109771,2021,250360,692,Cookies In Hand,28209,0,0,0,2,0,0,0,0,0,1,0,3,"82,942"
4709,202133284,2021,94735,683,In-Person Delivery,29720,0,0,2,1,0,0,1,5,0,1,0,10,
4710,202136880,2021,13956,692,Shipped,29708,0,3,0,3,0,0,4,0,0,0,0,10,"112,368"
4711,202028145,2020,84695,634,In-Person Delivery,29902,0,0,0,2,0,0,0,0,1,1,0,4,
4712,202102027,2021,234360,681,Shipped with Donation,28105,0,0,2,2,0,2,3,0,2,0,1,12,"86,463"
4713,202156064,2021,45540,683,In-Person Delivery,29720,0,0,0,2,0,1,4,3,0,0,0,10,
4714,202157304,2021,10809,634,Shipped,28787,0,0,2,2,0,0,2,1,0,2,0,9,
4715,202020693,2020,28126,631,In-Person Delivery,27107,0,0,0,0,0,0,0,3,0,1,0,4,
4716,202157368,2021,59687,642,In-Person Delivery,28226,0,0,0,0,0,0,0,2,0,0,0,2,"103,103"
4717,202015757,2020,75439,682,Shipped,30815,0,3,0,6,0,2,11,11,0,0,0,33,
4718,202249877,2022,28714,700,In-Person Delivery,28209,0,0,0,1,0,1,0,2,0,0,0,4,"82,942"
4719,202013073,2020,88915,638,In-Person Delivery,28031,0,0,0,2,0,0,1,1,0,0,0,4,"89,658"
4720,202110680,2021,732360,643,Cookies In Hand,28216,0,0,0,2,0,0,0,0,0,0,0,2,"50,347"
4721,202206767,2022,491360,631,Cookies In Hand,28269,1,0,0,0,0,0,0,0,0,0,0,1,"68,636"
4722,202157065,2021,45540,683,Donation,29707,0,0,0,0,0,0,0,0,0,0,4,4,
4723,202126543,2021,22803,622,Shipped,28083,0,1,2,7,0,0,6,8,0,0,0,24,"49,527"
4724,202155400,2021,9065,691,In-Person Delivery,29732,0,1,0,0,0,0,0,0,0,2,0,3,"67,037"
4725,202009471,2020,74147,638,Shipped,29223,0,2,0,1,0,0,0,2,0,0,0,5,
4726,202143781,2021,86255,642,Shipped,65251,0,0,2,0,0,0,0,4,0,2,0,8,
4727,202127521,2021,24092,631,In-Person Delivery,28117,0,0,0,0,0,1,1,2,0,1,0,5,"92,518"
4728,202027259,2020,3175,643,In-Person Delivery,28104,0,0,2,1,0,0,1,2,1,0,0,7,"108,599"
4729,202157550,2021,15240,643,In-Person Delivery,28277,0,0,0,1,0,2,0,2,0,0,0,5,"105,672"
4730,202264151,2022,33467,632,In-Person Delivery,28212,0,0,0,0,0,1,0,0,0,1,0,2,"42,859"
4731,202018466,2020,91733,631,In-Person Delivery,28226,0,1,1,0,0,0,0,0,0,3,0,5,"103,103"
4732,202237435,2022,97621,634,In-Person Delivery,28269,0,0,0,0,0,0,0,2,0,1,0,3,"68,636"
4733,202026867,2020,77866,622,In-Person Delivery,28213,0,0,0,0,0,1,1,0,0,0,0,2,"48,570"
4734,202135848,2021,12477,649,Shipped,24034,0,0,1,0,0,0,5,0,0,3,0,9,
4735,202262007,2022,74329,638,Shipped,33617,0,0,0,2,0,1,0,0,0,2,0,5,
4736,202141658,2021,810,632,Donation,48034,0,0,0,0,0,0,0,0,0,0,6,6,
4737,202262936,2022,33444,631,In-Person Delivery,30043,1,3,0,3,0,0,0,0,0,1,0,8,
4738,202237935,2022,78668,631,In-Person Delivery with Donation,28031,5,0,0,5,0,5,0,0,0,0,5,20,"89,658"
4739,202145910,2021,71447,634,In-Person Delivery,28078,0,0,0,0,0,1,2,1,0,0,0,4,"101,752"
4740,201903314,2019,23965,622,Cookies In Hand,28147,0,0,0,1,0,0,1,1,0,0,0,3,
4741,202127800,2021,59204,683,Donation,28173,0,0,0,0,0,0,0,0,0,0,2,2,"130,705"
4742,202120682,2021,3174,637,Shipped,28314,0,0,5,2,0,1,0,1,0,0,0,9,
4743,202242997,2022,20693,681,Shipped,21108,0,0,1,2,0,1,0,0,0,0,0,4,
4744,202131763,2021,18391,637,In-Person Delivery,28270,0,0,1,3,0,0,0,0,0,1,0,5,"103,175"
4745,202208581,2022,87360,637,Cookies In Hand,28227,0,2,0,0,0,0,0,0,0,1,0,3,"63,529"
4746,202241173,2022,15169,643,Shipped,27104,1,0,1,4,0,0,1,0,0,0,0,7,
4747,202102233,2021,755360,682,Cookies In Hand,28403,0,0,0,0,0,0,1,0,0,0,0,1,
4748,202150813,2021,49980,649,In-Person Delivery,28270,0,0,0,0,0,0,0,2,1,0,0,3,"103,175"
4749,202256107,2022,90966,649,In-Person Delivery,28212,0,1,1,1,0,0,0,1,0,0,0,4,"42,859"
4750,202129553,2021,26945,621,In-Person Delivery with Donation,28027,0,2,0,1,0,0,1,0,1,0,1,6,"77,367"
4751,202122732,2021,30919,638,Cookies In Hand,28211,0,0,0,1,0,0,0,0,0,0,0,1,"93,236"
4752,202160267,2021,73782,649,In-Person Delivery,28027,0,0,0,0,0,2,0,0,0,0,0,2,"77,367"
4753,202010344,2020,99870,681,Shipped with Donation,28124,0,2,2,2,0,0,2,2,0,0,2,12,"65,658"
4754,202213729,2022,732360,643,Cookies In Hand,28226,0,0,0,0,0,0,0,2,0,0,0,2,"103,103"
4755,202002304,2020,15110,622,In-Person Delivery,28173,0,0,1,1,0,0,1,0,0,0,0,3,
4756,202230882,2022,79430,681,In-Person Delivery,28226,0,0,0,0,0,1,2,5,0,0,0,8,"103,103"
4757,202141602,2021,10345,632,In-Person Delivery with Donation,15220,0,0,1,1,0,1,0,0,0,3,4,10,
4758,202010793,2020,15276,649,Shipped,53005,0,0,2,0,0,0,0,2,0,0,0,4,
4759,202265220,2022,6862,692,Donation,29708,0,0,0,0,0,0,0,0,0,0,5,5,"112,368"
4760,202121599,2021,19452,691,In-Person Delivery,29730,0,0,0,0,0,0,0,2,0,3,0,5,"49,258"
4761,202106377,2021,78360,683,Shipped with Donation,29720,0,2,1,2,0,1,2,2,1,1,1,13,
4762,201911815,2019,66872,634,Shipped,28543,0,1,0,1,1,0,1,1,0,1,0,6,
4763,202222835,2022,53360,681,Cookies In Hand,28212,0,1,1,0,0,0,0,0,0,0,0,2,"42,859"
4764,202228021,2022,69111,634,In-Person Delivery with Donation,28036,0,0,0,2,0,0,2,0,0,2,2,8,"116,213"
4765,202126559,2021,5503,631,In-Person Delivery with Donation,28031,0,0,0,1,0,0,0,1,1,0,1,4,"89,658"
4766,202116483,2021,52070,643,In-Person Delivery,28214,0,0,2,1,0,0,0,0,0,0,0,3,"67,398"
4767,202235512,2022,18191,649,In-Person Delivery,28210,0,0,0,2,0,0,0,2,0,0,0,4,"75,703"
4768,202221007,2022,575360,637,Cookies In Hand,28208,0,0,0,1,0,1,0,0,0,0,0,2,"41,030"
4769,201902218,2019,52025,692,Cookies In Hand,29715,0,0,0,1,0,0,0,1,0,0,0,2,
4770,202225921,2022,13956,692,Donation,29730,0,0,0,0,0,0,0,0,0,0,3,3,"49,258"
4771,202022999,2020,466,638,In-Person Delivery,30040,0,0,1,0,0,0,1,1,0,0,0,3,
4772,202161691,2021,60260,643,Shipped,78214,0,0,0,3,0,0,3,3,0,0,0,9,
4773,201901819,2019,16918,631,Cookies In Hand,28164,0,0,0,0,0,0,1,1,0,0,0,2,
4774,202003091,2020,18224,691,In-Person Delivery,28170,0,0,1,1,0,0,1,1,0,1,0,5,
4775,202201704,2022,25109,621,Cookies In Hand,27292,0,0,0,0,0,3,0,0,0,0,0,3,
4776,201900432,2019,19462,638,Donation,28227,0,0,0,0,0,0,0,0,0,0,5,5,
4777,202105263,2021,87360,637,Cookies In Hand,28214,0,0,0,0,0,0,0,2,0,2,0,4,"67,398"
4778,202223332,2022,607360,621,Cookies In Hand,28205,0,0,1,0,0,0,1,0,0,1,0,3,"56,196"
4779,202260358,2022,80221,691,In-Person Delivery,63021,0,0,1,0,0,0,0,0,0,1,0,2,
4780,202133658,2021,13250,643,In-Person Delivery,28277,0,0,2,1,0,0,7,1,0,1,0,12,"105,672"
4781,201922610,2019,89351,638,In-Person Delivery,28277,0,0,0,0,0,0,1,2,0,0,0,3,
4782,202119537,2021,10004,649,Shipped,28208,0,1,1,0,0,2,0,0,0,1,0,5,"41,030"
4783,202262040,2022,38067,692,In-Person Delivery,29732,0,9,3,1,0,1,1,2,0,4,0,21,"67,037"
4784,202249754,2022,69457,632,In-Person Delivery,28226,1,1,1,1,0,0,0,0,0,0,0,4,"103,103"
4785,202143686,2021,96161,683,In-Person Delivery,28173,0,2,0,1,0,0,2,4,0,2,0,11,"130,705"
4786,202004528,2020,22949,632,Shipped,28173,0,1,7,1,0,0,1,1,0,1,0,12,
4787,202154937,2021,36334,631,In-Person Delivery,28078,0,0,1,0,0,0,0,0,0,1,0,2,"101,752"
4788,202156305,2021,29214,631,Shipped,18210,0,0,0,1,0,0,1,1,0,1,0,4,
4789,201915779,2019,40244,634,In-Person Delivery with Donation,28269,0,4,0,15,3,1,6,21,0,5,2,57,
4790,202227681,2022,20578,671,In-Person Delivery,28227,0,5,2,1,0,3,2,2,2,3,0,20,"63,529"
4791,202146498,2021,21401,691,In-Person Delivery,29742,0,0,1,1,0,1,0,0,0,0,0,3,"41,099"
4792,202233441,2022,97219,632,In-Person Delivery with Donation,28205,0,1,0,0,0,0,0,1,0,0,1,3,"56,196"
4793,202220651,2022,87360,637,Cookies In Hand,28270,1,1,0,0,0,0,0,0,0,0,0,2,"103,175"
4794,201907538,2019,25944,621,Cookies In Hand,28083,0,0,0,0,0,0,0,1,0,1,0,2,
4795,202221539,2022,1849,632,In-Person Delivery,28262,0,2,0,0,0,0,0,2,0,0,0,4,"57,371"
4796,202217233,2022,23517,632,Shipped,28092,0,0,0,2,0,0,2,2,0,0,0,6,
4797,202160495,2021,62387,638,Donation,28079,0,0,0,0,0,0,0,0,0,0,2,2,"84,301"
4798,202121660,2021,10404,621,Shipped,29209,0,0,0,1,0,0,1,1,1,0,0,4,
4799,202021566,2020,90251,637,In-Person Delivery,47715,0,0,0,2,0,0,1,3,0,0,0,6,
4800,202251213,2022,82706,631,In-Person Delivery,28269,0,0,0,4,0,0,0,2,0,0,0,6,"68,636"
4801,202224203,2022,21788,632,In-Person Delivery,28216,0,0,1,1,0,0,0,0,0,0,0,2,"50,347"
4802,201912819,2019,61318,642,In-Person Delivery,28277,0,1,0,0,0,0,1,1,0,1,0,4,
4803,202254249,2022,42551,682,In-Person Delivery with Donation,28079,0,0,0,3,0,0,2,4,0,0,4,13,"84,301"
4804,202147407,2021,5562,649,Shipped with Donation,53211,0,0,0,0,0,1,2,0,2,0,1,6,
4805,202204769,2022,4808,649,Cookies In Hand,28226,0,0,0,0,0,0,0,2,0,0,0,2,"103,103"
4806,202106436,2021,73360,622,Cookies In Hand,28216,0,0,0,5,0,0,0,0,0,0,0,5,"50,347"
4807,201912528,2019,14961,681,In-Person Delivery,28210,0,5,0,0,0,0,5,15,0,0,0,25,
4808,202138558,2021,28466,621,In-Person Delivery,28107,0,0,0,1,0,0,0,2,0,2,0,5,"81,351"
4809,202127170,2021,5841,631,In-Person Delivery,28078,0,1,1,1,0,0,0,1,1,0,0,5,"101,752"
4810,201917798,2019,91021,682,In-Person Delivery,29302,0,1,0,2,0,0,0,2,0,0,0,5,
4811,202200743,2022,37360,637,Cookies In Hand,30248,2,0,0,0,0,0,0,0,0,0,0,2,
4812,202101701,2021,24822,642,In-Person Delivery,29715,0,0,0,2,0,0,2,6,0,0,0,10,"86,378"
4814,202105821,2021,800360,638,Cookies In Hand,28105,0,0,0,1,0,0,1,0,0,0,0,2,"86,463"
4815,202123576,2021,30152,682,In-Person Delivery,28104,0,1,1,3,0,0,2,2,0,0,0,9,"108,599"
4816,202001429,2020,12458,649,In-Person Delivery,28227,0,0,0,1,0,0,0,4,0,2,0,7,
4817,202143832,2021,24326,622,In-Person Delivery with Donation,28075,0,2,0,0,0,0,0,0,0,2,1,5,"110,906"
4818,202134022,2021,66640,632,Donation,28215,0,0,0,0,0,0,0,0,0,0,2,2,"51,236"
4819,201922758,2019,11985,692,Shipped,28262,0,0,0,2,0,0,1,7,0,0,0,10,
4820,202118517,2021,7675,634,In-Person Delivery,44119,0,1,2,0,0,0,0,2,0,3,0,8,
4821,202133853,2021,10891,632,In-Person Delivery,28215,0,1,0,0,0,0,2,0,1,2,0,6,"51,236"
4822,202101501,2021,82257,622,In-Person Delivery,28027,0,2,0,2,0,0,2,1,0,0,0,7,"77,367"
4823,202211415,2022,75439,682,Shipped,23314,0,0,2,2,0,0,0,2,1,0,0,7,
4824,202115229,2021,13402,692,In-Person Delivery,28212,0,0,2,0,0,0,0,0,0,0,0,2,"42,859"
4825,202164332,2021,10905,621,Shipped,33028,0,2,2,1,0,1,1,1,0,0,0,8,
4826,202028185,2020,87037,642,In-Person Delivery,35242,0,0,1,1,0,0,0,0,0,1,0,3,
4827,202115861,2021,23884,622,Shipped,28083,0,0,1,2,0,0,2,1,0,2,0,8,"49,527"
4828,202106270,2021,42380,637,Shipped,30253,0,0,1,0,0,1,0,0,2,1,0,5,
4829,202023361,2020,43352,649,In-Person Delivery,28078,0,1,2,0,0,0,1,0,1,0,0,5,"101,752"
4830,202137878,2021,21219,632,In-Person Delivery,28215,0,0,0,0,0,0,0,6,0,0,0,6,"51,236"
4831,202016192,2020,10679,631,Cookies In Hand,6615,0,0,1,1,0,1,1,1,1,0,0,6,
4832,202266673,2022,22949,632,Shipped with Donation,27104,1,1,0,2,0,0,0,0,0,0,2,6,
4833,202006973,2020,32698,691,In-Person Delivery,28027,0,2,1,1,0,0,0,1,0,1,0,6,
4834,202132155,2021,93132,691,In-Person Delivery with Donation,29732,0,2,0,1,0,0,2,2,1,2,2,12,"67,037"
4835,202204107,2022,1231,643,Shipped with Donation,28031,0,1,2,4,0,0,0,0,1,1,4,13,"89,658"
4836,202232770,2022,31967,681,In-Person Delivery,28079,0,0,1,1,0,0,0,4,0,0,0,6,"84,301"
4837,202019302,2020,93633,631,Shipped,28205,0,1,0,1,0,1,0,1,0,0,0,4,"56,196"
4838,202240498,2022,49365,649,In-Person Delivery with Donation,28203,0,0,0,2,0,0,2,0,0,0,2,6,"87,725"
4839,202148060,2021,81218,631,Donation,29575,0,0,0,0,0,0,0,0,0,0,20,20,
4840,201912630,2019,3380,634,In-Person Delivery with Donation,28213,0,0,0,1,0,0,0,0,0,0,7,8,
4841,202231344,2022,38160,681,In-Person Delivery,28277,0,0,0,5,0,1,7,3,0,0,0,16,"105,672"
4842,202203077,2022,63493,692,Cookies In Hand,29745,0,0,0,1,0,0,0,0,0,0,0,1,"59,827"
4843,202003233,2020,18843,621,In-Person Delivery,28211,0,2,0,2,0,0,2,2,0,0,0,8,
4844,202001418,2020,12450,692,In-Person Delivery,28277,0,1,0,1,0,0,0,0,0,1,0,3,
4845,202029317,2020,69744,637,In-Person Delivery,28173,0,0,1,0,0,0,1,0,0,1,0,3,"130,705"
4846,201919313,2019,12493,638,In-Person Delivery,28105,0,0,0,0,0,0,1,1,0,0,0,2,
4847,202114443,2021,71820,621,Cookies In Hand,28025,0,0,0,2,0,0,1,2,0,0,0,5,"58,257"
4848,202149066,2021,97725,681,In-Person Delivery,28277,0,0,0,0,0,0,2,4,0,0,0,6,"105,672"
4849,201903950,2019,69662,637,Cookies In Hand,28105,0,0,0,0,2,0,1,2,0,1,0,6,
4850,202143913,2021,95426,651,In-Person Delivery,27306,0,1,0,1,0,0,0,0,0,1,0,3,"52,861"
4851,202144204,2021,4855,638,In-Person Delivery,27510,0,2,0,3,0,1,1,4,0,4,0,15,
4852,202236979,2022,36397,642,In-Person Delivery,28273,1,0,0,0,0,0,2,3,0,4,0,10,"72,986"
4853,202237502,2022,79976,638,In-Person Delivery,28277,0,0,0,0,0,0,0,2,0,0,0,2,"105,672"
4854,202250389,2022,53437,637,Donation,22025,0,0,0,0,0,0,0,0,0,0,3,3,
4855,202116861,2021,7522,631,Shipped,40222,0,0,0,0,0,0,2,4,0,2,0,8,
4856,202262155,2022,34488,631,In-Person Delivery,28262,0,0,0,0,0,0,0,4,0,0,0,4,"57,371"
4857,202253810,2022,26171,631,In-Person Delivery,28078,0,0,0,1,0,0,0,1,0,0,0,2,"101,752"
4858,201912908,2019,16267,632,In-Person Delivery,28215,0,0,0,1,1,0,2,1,0,0,0,5,
4859,202111826,2021,69783,649,Shipped with Donation,28211,0,2,1,1,0,2,3,2,1,2,2,16,"93,236"
4860,201918811,2019,17950,634,Shipped,11971,0,0,0,2,1,0,0,1,0,1,0,5,
4861,202027358,2020,15899,642,In-Person Delivery,33076,0,0,1,2,0,0,0,0,1,0,0,4,
4862,202009781,2020,76677,638,Cookies In Hand,28104,0,1,0,0,0,0,1,2,0,0,0,4,"108,599"
4863,202109134,2021,19680,642,Shipped,22206,0,0,0,0,0,0,1,2,0,1,0,4,
4864,201908976,2019,82883,691,In-Person Delivery,29732,0,2,0,1,0,1,0,0,0,0,0,4,
4865,202107568,2021,19500,622,Cookies In Hand,28269,0,3,0,3,0,0,0,0,0,0,0,6,"68,636"
4866,202156937,2021,36900,643,Shipped,28270,0,0,1,0,0,0,0,2,0,1,0,4,"103,175"
4867,202262593,2022,25102,691,Shipped,29742,1,1,0,0,0,1,1,0,0,0,0,4,"41,099"
4868,202202556,2022,28360,682,Shipped,29526,0,6,1,2,0,0,0,0,0,3,0,12,
4869,202029194,2020,42248,621,In-Person Delivery,28269,0,2,1,0,0,0,0,2,0,0,0,5,"68,636"
4870,202106514,2021,607360,621,Cookies In Hand,28078,0,2,2,0,0,0,0,0,0,2,0,6,"101,752"
4871,202124381,2021,6720,691,Donation,27703,0,0,0,0,0,0,0,0,0,0,5,5,
4872,202260033,2022,24956,692,In-Person Delivery,29708,0,0,0,0,0,0,0,1,0,1,0,2,"112,368"
4873,202003842,2020,21102,632,In-Person Delivery,28226,0,1,1,1,0,0,0,1,1,0,0,5,
4874,202236953,2022,78106,683,In-Person Delivery,28173,1,0,0,1,0,1,2,0,0,0,0,5,"130,705"
4875,202207499,2022,360,622,Shipped,28204,0,0,0,4,0,0,0,6,0,4,0,14,"70,000"
4876,202220600,2022,60360,622,Cookies In Hand,28109,0,0,0,0,0,0,1,0,0,0,0,1,
4877,202020166,2020,61066,622,Cookies In Hand,28105,0,2,0,0,0,0,2,0,0,0,0,4,"86,463"
4878,202001773,2020,13333,638,Cookies In Hand,28202,0,0,1,0,0,0,1,1,0,0,0,3,
4879,202252512,2022,67616,632,In-Person Delivery,28269,0,0,0,0,0,0,1,1,0,1,0,3,"68,636"
4880,202227972,2022,12086,638,In-Person Delivery,28269,0,2,1,0,0,0,2,0,1,2,0,8,"68,636"
4881,202002811,2020,17009,621,Cookies In Hand,28213,0,0,0,1,0,0,0,0,0,0,0,1,
4882,202023120,2020,31818,681,Shipped,28262,0,0,5,5,0,3,4,4,0,2,0,23,"57,371"
4883,201909355,2019,34495,638,Shipped,10470,0,0,0,1,0,1,0,0,1,1,0,4,
4884,202104436,2021,88425,622,Cookies In Hand,28001,0,0,0,0,0,0,2,3,0,0,0,5,"50,813"
4885,202210624,2022,491360,631,Cookies In Hand,28262,0,0,4,0,0,0,0,0,0,0,0,4,"57,371"
4886,202017080,2020,18645,631,In-Person Delivery,28105,0,0,0,0,0,0,0,1,0,0,0,1,"86,463"
4887,202127880,2021,50872,637,In-Person Delivery,28205,0,0,0,0,0,0,0,2,0,0,0,2,"56,196"
4888,202014013,2020,80494,638,Shipped,28083,0,6,10,19,0,15,15,20,0,5,0,90,"49,527"
4889,202150610,2021,72256,632,Shipped,15210,0,0,0,0,0,1,1,1,0,1,0,4,
4890,202125627,2021,24644,649,In-Person Delivery,29707,0,1,1,1,0,2,2,2,1,2,0,12,
4891,202220726,2022,513360,631,Cookies In Hand,28031,0,2,0,2,0,0,3,2,0,0,0,9,"89,658"
4892,202140619,2021,31368,621,In-Person Delivery with Donation,28026,0,0,1,1,0,0,1,1,0,1,1,6,0
4893,202002798,2020,17009,621,Shipped,28027,0,1,1,1,0,0,1,1,0,0,0,5,
4894,202151157,2021,23876,631,Shipped,23219,0,0,0,5,0,5,0,1,1,0,0,12,
4895,202020282,2020,71162,681,In-Person Delivery,29708,0,0,0,1,0,0,0,1,0,1,0,3,"112,368"
4896,202006209,2020,28242,631,In-Person Delivery,28211,0,0,0,1,0,0,0,1,0,0,0,2,
4897,202117838,2021,86164,622,In-Person Delivery,28025,0,0,0,3,0,0,1,2,0,0,0,6,"58,257"
4898,202129060,2021,42679,632,Shipped,28213,0,0,0,2,0,0,0,2,0,0,0,4,"48,570"
4899,202116430,2021,67699,649,In-Person Delivery,28211,0,2,0,0,0,0,2,4,0,0,0,8,"93,236"
4900,202237015,2022,37775,700,Shipped,28269,0,0,1,1,0,0,0,1,0,1,0,4,"68,636"
4901,202257462,2022,62463,622,In-Person Delivery,28075,0,0,0,0,0,0,0,4,0,0,0,4,"110,906"
4902,202228790,2022,14101,681,Shipped,45223,0,0,0,1,0,1,1,2,0,0,0,5,
4903,202227347,2022,80852,649,In-Person Delivery,29745,0,1,0,1,0,0,0,0,0,1,0,3,"59,827"
4904,202253283,2022,67616,632,In-Person Delivery,28214,2,2,0,2,0,2,2,0,0,2,0,12,"67,398"
4905,202157725,2021,20332,649,Shipped,76111,0,2,0,0,0,0,0,2,0,3,0,7,
4906,202132024,2021,17628,638,In-Person Delivery,28273,0,1,0,1,0,0,1,0,0,0,0,3,"72,986"
4907,202017700,2020,24092,631,Shipped with Donation,27501,0,2,4,4,0,3,4,10,4,3,2,36,
4908,202203180,2022,435360,692,Cookies In Hand,29302,0,0,1,1,0,0,0,0,0,0,0,2,
4909,202245460,2022,97147,681,In-Person Delivery,27521,1,0,2,0,0,0,0,0,0,1,0,4,
4910,202119185,2021,47439,661,In-Person Delivery,28144,0,8,0,0,0,0,0,8,2,0,0,18,"45,161"
4911,202130746,2021,18834,642,In-Person Delivery,28227,0,1,1,1,0,1,1,3,0,0,0,8,"63,529"
4912,202121726,2021,25951,649,In-Person Delivery,28173,0,0,0,2,0,0,0,0,0,0,0,2,"130,705"
4913,202133529,2021,31467,692,In-Person Delivery,28037,0,0,0,1,0,1,0,1,0,0,0,3,
4914,202264947,2022,4151,637,In-Person Delivery with Donation,29715,0,0,1,0,0,1,0,0,0,1,1,4,"86,378"
